repeat,seed,fold,method,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
0,6,3,PCA160-SRC (proposed),0.7553191489361702,0.7872340425531915,0.723404255319149,0.74,0.5116817192534651,0.7628865979381443,0.8723404255319148,37,34,13,10
0,6,3,DeepLSE160-SRC,0.7021276595744681,0.8085106382978723,0.5957446808510638,0.6666666666666666,0.4137283784938751,0.7307692307692307,0.7854232684472612,38,28,19,9
0,6,3,AE160-SRC,0.7021276595744681,0.7872340425531915,0.6170212765957447,0.6727272727272727,0.41024184123315394,0.7254901960784313,0.8220914440923495,37,29,18,10
0,6,3,CKSAAP-KPCA160-MP,0.7978723404255319,0.851063829787234,0.7446808510638298,0.7692307692307693,0.5991446895152781,0.8080808080808081,0.8890900860117701,40,35,12,7
0,6,3,CKSAAP-KPCA160-L1-SRC,0.7553191489361702,0.7659574468085106,0.7446808510638298,0.75,0.5107539184552492,0.7578947368421053,0.8641919420552285,36,35,12,11
0,6,3,AWMKPCA160-L1-SRC,0.8404255319148937,0.9787234042553191,0.7021276595744681,0.7666666666666667,0.7084919084320762,0.8598130841121495,0.9266636487098234,46,33,14,1
0,6,4,PCA160-SRC (proposed),0.776595744680851,0.8085106382978723,0.7446808510638298,0.76,0.5543218625245872,0.7835051546391752,0.8623811679492983,38,35,12,9
0,6,4,DeepLSE160-SRC,0.6702127659574468,0.6595744680851063,0.6808510638297872,0.6739130434782609,0.3405026123034995,0.6666666666666666,0.7827071072883658,31,32,15,16
0,6,4,AE160-SRC,0.7021276595744681,0.6808510638297872,0.723404255319149,0.7111111111111111,0.4046218244999619,0.6956521739130435,0.8148483476686283,32,34,13,15
0,6,4,CKSAAP-KPCA160-MP,0.7340425531914894,0.723404255319149,0.7446808510638298,0.7391304347826086,0.4681910919173118,0.7311827956989247,0.8370303304662743,34,35,12,13
0,6,4,CKSAAP-KPCA160-L1-SRC,0.723404255319149,0.6595744680851063,0.7872340425531915,0.7560975609756098,0.45049443614715134,0.7045454545454546,0.8515165233137165,31,37,10,16
0,6,4,AWMKPCA160-L1-SRC,0.7340425531914894,0.8297872340425532,0.6382978723404256,0.6964285714285714,0.476910483238266,0.7572815533980582,0.8297872340425532,39,30,17,8
1,17,0,PCA160-SRC (proposed),0.8,0.7916666666666666,0.8085106382978723,0.8085106382978723,0.600177304964539,0.8,0.8922872340425533,38,38,9,10
1,17,0,DeepLSE160-SRC,0.7473684210526316,0.8125,0.6808510638297872,0.7222222222222222,0.4980085608378835,0.7647058823529411,0.7929964539007093,39,32,15,9
1,17,0,AE160-SRC,0.7578947368421053,0.7708333333333334,0.7446808510638298,0.7551020408163265,0.5157428445035049,0.7628865979381443,0.8439716312056738,37,35,12,11
1,17,0,CKSAAP-KPCA160-MP,0.7578947368421053,0.7083333333333334,0.8085106382978723,0.7906976744186046,0.5191502926431942,0.7472527472527473,0.863918439716312,34,38,9,14
1,17,0,CKSAAP-KPCA160-L1-SRC,0.7684210526315789,0.7083333333333334,0.8297872340425532,0.8095238095238095,0.5417345809083896,0.7555555555555555,0.8958333333333333,34,39,8,14
1,17,0,AWMKPCA160-L1-SRC,0.7578947368421053,0.8125,0.7021276595744681,0.7358490566037735,0.5180838949214499,0.7722772277227723,0.8537234042553191,39,33,14,9
1,17,1,PCA160-SRC (proposed),0.8526315789473684,0.8936170212765957,0.8125,0.8235294117647058,0.7080025173467592,0.8571428571428571,0.9237588652482269,42,39,9,5
1,17,1,DeepLSE160-SRC,0.8210526315789474,0.7872340425531915,0.8541666666666666,0.8409090909090909,0.6431133977405905,0.8131868131868132,0.875,37,41,7,10
1,17,1,AE160-SRC,0.8315789473684211,0.851063829787234,0.8125,0.8163265306122449,0.6638581584021899,0.8333333333333334,0.8918439716312058,40,39,9,7
1,17,1,CKSAAP-KPCA160-MP,0.8,0.7446808510638298,0.8541666666666666,0.8333333333333334,0.602869372987837,0.7865168539325843,0.9193262411347518,35,41,7,12
1,17,1,CKSAAP-KPCA160-L1-SRC,0.8210526315789474,0.7659574468085106,0.875,0.8571428571428571,0.6452621120210307,0.8089887640449438,0.9423758865248227,36,42,6,11
1,17,1,AWMKPCA160-L1-SRC,0.8421052631578947,0.8936170212765957,0.7916666666666666,0.8076923076923077,0.6883416401598441,0.8484848484848485,0.936613475177305,42,38,10,5
