repeat,seed,fold,dimension,selected_alpha,dictionary_atoms,overcompleteness_ratio,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
3,41,0,64,0.02,377,5.890625,0.7789473684210526,0.7708333333333334,0.7872340425531915,0.7872340425531915,0.5580673758865248,0.7789473684210526,0.8665780141843973,37,37,10,11
3,41,1,64,0.02,377,5.890625,0.8526315789473684,0.8723404255319149,0.8333333333333334,0.8367346938775511,0.7059867656488218,0.8541666666666666,0.915336879432624,41,40,8,6
3,41,2,64,0.02,378,5.90625,0.7340425531914894,0.7872340425531915,0.6808510638297872,0.7115384615384616,0.4707565417620042,0.7474747474747475,0.8275237664101404,37,32,15,10
3,41,3,64,0.02,378,5.90625,0.7872340425531915,0.851063829787234,0.723404255319149,0.7547169811320755,0.5792071321891946,0.8,0.8406518786781348,40,34,13,7
3,41,4,64,0.01,378,5.90625,0.851063829787234,0.8085106382978723,0.8936170212765957,0.8837209302325582,0.7046843459023204,0.8444444444444444,0.9076505205975556,38,42,5,9
3,41,0,96,0.001,377,3.9270833333333335,0.7894736842105263,0.7916666666666666,0.7872340425531915,0.7916666666666666,0.5789007092198581,0.7916666666666666,0.8736702127659575,38,37,10,10
3,41,1,96,0.005,377,3.9270833333333335,0.8,0.8297872340425532,0.7708333333333334,0.78,0.6014208616247679,0.8041237113402062,0.8967198581560284,39,37,11,8
3,41,2,96,0.005,378,3.9375,0.7659574468085106,0.8297872340425532,0.7021276595744681,0.7358490566037735,0.5363029001751802,0.78,0.8094160253508375,39,33,14,8
3,41,3,96,0.001,378,3.9375,0.7021276595744681,0.8085106382978723,0.5957446808510638,0.6666666666666666,0.4137283784938751,0.7307692307692307,0.8510638297872339,38,28,19,9
3,41,4,96,0.001,378,3.9375,0.851063829787234,0.8723404255319149,0.8297872340425532,0.8367346938775511,0.7027642214999339,0.8541666666666666,0.9343594386600272,41,39,8,6
3,41,0,128,0.005,377,2.9453125,0.7894736842105263,0.75,0.8297872340425532,0.8181818181818182,0.5813354003073202,0.782608695652174,0.8665780141843972,36,39,8,12
